1,1,122.26,334.3,132.79000000000002,58.0,1,1,1.0
1,2,733.5,268.9,70.10000000000002,35.89000000000004,1,1,1.0
1,3,209.1,251.7,93.00000000000003,39.69999999999999,1,1,0.0
2,1,99.08,337.32,136.92000000000002,60.28000000000003,1,1,1.0
2,2,721.2,269.4,70.19999999999993,37.5,1,1,1.0
2,3,209.5,251.7,92.60000000000002,39.69999999999999,1,1,0.0
3,1,74.0,341.3,140.9,60.80000000000001,1,1,1.0
3,2,705.81,271.3,73.8900000000001,37.5,1,1,1.0
3,3,209.5,251.7,92.60000000000002,39.93000000000001,1,1,0.0
4,1,48.3,344.7,141.8,62.5,1,1,1.0
4,2,692.74,274.2,75.86000000000001,38.0,1,1,1.0
4,3,209.5,251.7,92.60000000000002,40.170000000000016,1,1,0.0
5,1,22.3,347.5,147.7,64.0,1,1,1.0
5,2,679.0,274.78,75.0,38.82000000000005,1,1,1.0
5,3,209.5,251.7,92.60000000000002,40.400000000000034,1,1,0.0
6,1,0.8,352.3,144.79999999999998,65.0,1,1,1.0
6,2,664.65,276.4,76.75,39.400000000000034,1,1,1.0
6,3,209.5,251.7,92.60000000000002,40.629999999999995,1,1,0.0
7,1,0.8,356.2,121.5,65.40000000000003,1,1,1.0
7,2,650.1,277.8,77.92999999999995,40.89999999999998,1,1,1.0
7,3,209.5,251.7,92.60000000000002,40.870000000000005,1,1,0.0
8,1,0.8,359.3,99.10000000000001,68.59999999999997,1,1,1.0
8,2,634.8,280.35,80.5,40.89999999999998,1,1,1.0
8,3,209.5,251.7,92.60000000000002,41.10000000000002,1,1,0.0
9,1,0.8,365.1,75.8,55.599999999999966,1,1,1.0
9,2,619.99,283.35,82.00999999999999,40.89999999999998,1,1,1.0
9,3,209.5,251.7,92.60000000000002,41.10000000000002,1,1,0.0
10,1,0.8,368.7,51.300000000000004,57.0,1,1,1.0
10,2,605.2,286.1,82.19999999999993,41.049999999999955,1,1,1.0
10,3,209.5,251.7,92.60000000000002,41.10000000000002,1,1,0.0
11,1,0.8,382.6,24.0,45.299999999999955,1,1,1.0
11,2,590.0,286.9,83.39999999999998,41.60000000000002,1,1,1.0
11,3,209.5,251.7,92.60000000000002,41.10000000000002,1,1,0.0
12,2,574.84,289.33,85.15999999999997,42.870000000000005,1,1,0.0
12,3,209.5,251.7,92.60000000000002,41.10000000000002,1,1,1.0
13,2,558.64,291.99,87.25999999999999,37.20999999999998,1,1,0.0
13,3,209.5,251.9,92.60000000000002,40.900000000000006,1,1,1.0
14,2,544.25,292.29,86.04999999999995,44.10999999999996,1,1,0.0
14,3,209.5,252.1,92.60000000000002,40.70000000000002,1,1,1.0
15,2,527.1,292.99,88.29999999999995,48.00999999999999,1,1,0.0
15,3,209.5,252.3,92.60000000000002,40.5,1,1,1.0
16,2,511.0,295.93,90.29999999999995,48.01999999999998,1,1,0.0
16,3,209.5,252.5,92.60000000000002,40.30000000000001,1,1,1.0
17,2,492.53,298.34,93.26999999999998,48.01000000000005,1,1,0.0
17,3,209.5,252.7,92.60000000000002,40.10000000000002,1,1,1.0
18,2,474.19,300.3,94.91000000000003,50.46999999999997,1,1,0.0
18,3,209.51,252.7,92.60000000000002,40.10000000000002,1,1,1.0
19,2,458.52,303.11,96.18000000000006,50.46999999999997,1,1,0.0
19,3,209.51,252.7,92.60000000000002,40.10000000000002,1,1,1.0
20,2,440.85,305.65,93.04999999999995,50.48000000000002,1,1,1.0
20,3,209.52,252.7,92.6,40.10000000000002,1,1,1.0
21,2,422.78,307.1,101.12,52.599999999999966,1,1,1.0
21,3,209.53,252.7,92.6,40.10000000000002,1,1,1.0
22,2,404.44,310.06,102.66000000000003,54.73000000000002,1,1,1.0
22,3,209.53,252.7,92.6,40.10000000000002,1,1,1.0
23,2,387.76,313.3,103.84000000000003,56.349999999999966,1,1,1.0
23,3,209.54,252.7,92.6,40.10000000000002,1,1,1.0
24,2,367.85,316.7,106.88,55.73000000000002,1,1,1.0
24,3,209.55,252.7,92.59999999999997,40.10000000000002,1,1,1.0
25,2,350.2,319.94,106.19999999999999,56.860000000000014,1,1,1.0
25,3,209.55,252.7,92.59999999999997,40.10000000000002,1,1,1.0
26,2,328.4,324.3,110.63,56.89999999999998,1,1,1.0
26,3,209.56,252.7,92.60000000000002,40.10000000000002,1,1,1.0
27,2,308.75,329.2,111.35000000000002,56.400000000000034,1,1,1.0
27,3,209.57,252.7,92.60000000000002,40.10000000000002,1,1,1.0
28,2,286.05,332.4,118.25,57.10000000000002,1,1,1.0
28,3,209.57,252.7,92.60000000000002,40.10000000000002,1,1,1.0
29,2,265.44,335.9,118.95999999999998,58.5,1,1,1.0
29,3,209.58,252.7,92.6,40.10000000000002,1,1,1.0
30,2,245.5,338.7,120.0,60.10000000000002,1,1,1.0
30,3,209.59,252.7,92.6,40.10000000000002,1,1,1.0
31,2,223.5,342.9,123.39999999999998,60.53000000000003,1,1,1.0
31,3,209.59,252.7,92.6,40.10000000000002,1,1,1.0
32,2,199.42,346.61,128.28,60.52999999999997,1,1,1.0
32,3,209.6,252.7,92.6,40.10000000000002,1,1,1.0
33,2,175.79,350.5,130.10999999999999,62.89999999999998,1,1,1.0
33,3,209.61,252.7,92.59999999999997,40.10000000000002,1,1,1.0
34,2,151.5,354.2,135.60000000000002,64.5,1,1,1.0
34,3,209.61,252.7,92.59999999999997,40.10000000000002,1,1,1.0
35,2,125.77,357.6,139.13,68.53999999999996,1,1,1.0
35,3,209.62,252.7,92.60000000000002,40.10000000000002,1,1,1.0
36,2,101.28,361.6,141.52,70.09999999999997,1,1,1.0
36,3,209.63,252.7,92.60000000000002,40.10000000000002,1,1,1.0
37,2,73.69,365.6,150.21,71.39999999999998,1,1,1.0
37,3,209.63,252.7,92.60000000000002,40.10000000000002,1,1,1.0
38,2,46.4,369.0,151.0,74.50999999999999,1,1,1.0
38,3,209.64,252.7,92.60000000000002,40.10000000000002,1,1,1.0
39,2,15.71,373.96,159.48999999999998,74.51000000000005,1,1,1.0
39,3,209.65,252.7,92.6,40.10000000000002,1,1,1.0
40,2,0.21,380.16,151.39,74.50999999999999,1,1,1.0
40,3,209.65,252.7,92.6,40.10000000000002,1,1,1.0
41,2,0.8,385.74,123.8,74.50999999999999,1,1,1.0
41,3,209.66,252.7,92.6,40.10000000000002,1,1,1.0
42,2,0.8,388.5,102.3,79.5,1,1,1.0
42,3,209.67,252.7,92.6,40.10000000000002,1,1,1.0
43,2,0.8,393.5,74.7,69.19999999999999,1,1,1.0
43,3,209.67,252.7,92.6,40.10000000000002,1,1,1.0
44,2,0.8,408.4,47.800000000000004,54.30000000000001,1,1,1.0
44,3,209.68,252.7,92.59999999999997,40.10000000000002,1,1,1.0
45,2,0.8,408.4,21.9,54.30000000000001,1,1,1.0
45,3,209.69,252.7,92.60000000000002,40.10000000000002,1,1,1.0
46,3,209.69,252.7,92.60000000000002,40.10000000000002,1,1,1.0
47,3,209.7,252.7,92.60000000000002,40.10000000000002,1,1,1.0
48,3,209.71,252.7,92.6,40.10000000000002,1,1,1.0
49,3,209.71,252.7,92.6,40.10000000000002,1,1,1.0
50,3,209.72,252.7,92.6,40.10000000000002,1,1,1.0
51,3,209.73,252.7,92.6,40.10000000000002,1,1,1.0
51,4,955.1,232.24,4.899999999999977,46.69999999999999,1,1,1.0
52,3,209.73,252.7,92.6,40.10000000000002,1,1,1.0
52,4,951.8,228.3,8.200000000000045,50.639999999999986,1,1,1.0
53,3,209.74,252.7,92.59999999999997,40.10000000000002,1,1,1.0
53,4,947.5,228.3,12.5,50.639999999999986,1,1,1.0
54,3,209.75,252.7,92.60000000000002,40.10000000000002,1,1,1.0
54,4,942.7,228.3,17.299999999999955,56.89999999999998,1,1,1.0
55,3,209.75,252.7,92.60000000000002,40.10000000000002,1,1,1.0
55,4,938.2,228.3,21.799999999999955,57.19999999999999,1,1,1.0
56,3,209.76,252.7,92.60000000000002,40.10000000000002,1,1,1.0
56,4,934.4,229.68,25.600000000000023,57.19999999999999,1,1,1.0
57,3,209.77,252.7,92.6,40.10000000000002,1,1,1.0
57,4,927.8,229.68,32.200000000000045,61.01999999999998,1,1,1.0
58,3,209.76,253.24,92.60000000000002,40.099999999999966,1,1,1.0
58,4,924.3,229.68,35.700000000000045,62.01999999999998,1,1,1.0
59,3,209.49,254.03,92.59999999999997,40.099999999999994,1,1,1.0
59,4,917.9,229.68,42.10000000000002,63.920000000000016,1,1,1.0
60,3,209.49,254.14,92.59999999999997,40.10000000000002,1,1,1.0
60,4,914.1,225.9,45.89999999999998,67.49999999999997,1,1,1.0
61,3,209.49,254.25,92.59999999999997,40.10000000000002,1,1,1.0
61,4,910.1,225.9,49.89999999999998,68.20000000000002,1,1,1.0
62,3,209.49,254.36,92.59999999999997,40.099999999999966,1,1,1.0
62,4,903.5,225.9,56.5,69.6,1,1,1.0
63,3,209.49,254.47,92.59999999999997,40.099999999999994,1,1,1.0
63,4,898.3,227.1,61.700000000000045,73.6,1,1,1.0
64,3,209.49,254.51,92.59999999999997,40.10000000000002,1,1,1.0
64,4,891.2,227.1,68.79999999999995,73.1,1,1,1.0
65,3,209.49,254.54,92.59999999999997,40.099999999999994,1,1,1.0
65,4,886.0,227.1,74.0,74.29999999999998,1,1,1.0
66,3,209.49,254.58,92.59999999999997,40.099999999999994,1,1,1.0
66,4,880.8,227.1,79.20000000000005,75.00000000000003,1,1,0.0
67,3,209.49,254.61,92.59999999999997,40.099999999999966,1,1,1.0
67,4,873.2,227.1,86.79999999999995,77.6,1,1,0.0
68,3,209.49,255.02,92.59999999999997,40.099999999999994,1,1,1.0
68,4,867.7,227.1,92.29999999999995,78.50000000000003,1,1,0.0
69,3,209.49,255.43,92.59999999999997,40.099999999999966,1,1,1.0
69,4,862.2,227.1,97.79999999999995,80.70000000000002,1,1,0.0
70,3,209.49,255.83,92.59999999999997,40.099999999999994,1,1,1.0
70,4,855.3,227.1,104.70000000000005,81.4,1,1,0.0
71,3,209.63,255.9,92.60000000000002,40.099999999999994,1,1,1.0
71,4,847.9,227.1,112.10000000000002,82.79999999999998,1,1,0.0
72,3,209.76,255.97,92.60000000000002,40.099999999999994,1,1,1.0
72,4,840.5,228.7,119.5,83.10000000000002,1,1,0.0
73,3,209.62,255.99,92.60000000000002,40.099999999999966,1,1,1.0
73,4,834.8,229.4,125.20000000000005,83.79999999999998,1,1,0.0
73,5,824.46,255.24,9.639999999999986,26.96999999999997,1,1,0.0
74,3,209.48,256.0,92.6,40.10000000000002,1,1,1.0
74,4,827.0,230.1,133.0,85.50000000000003,1,1,0.0
74,5,818.26,255.86,8.340000000000032,26.96999999999997,1,1,0.0
75,3,209.34,256.02,92.6,40.10000000000002,1,1,1.0
75,4,819.1,231.3,140.89999999999998,86.39999999999998,1,1,0.0
75,5,808.03,257.72,10.269999999999982,26.96999999999997,1,1,0.0
76,3,209.2,256.04,92.60000000000002,40.099999999999966,1,1,1.0
76,4,810.5,232.9,149.5,87.79999999999998,1,1,0.0
76,5,800.9,258.03,8.700000000000045,26.970000000000027,1,1,0.0
77,3,209.06,256.05,92.60000000000002,40.099999999999966,1,1,1.0
77,4,803.6,232.9,156.39999999999998,89.70000000000002,1,1,0.0
77,5,790.67,259.89,13.030000000000086,26.970000000000027,1,1,0.0
78,3,208.92,256.07,92.6,40.10000000000002,1,1,1.0
78,4,796.0,234.8,164.0,90.09999999999997,1,1,0.0
78,5,781.68,260.82,13.030000000000086,26.970000000000027,1,1,0.0
79,3,208.75,255.95,92.60000000000002,40.10000000000002,1,1,1.0
79,4,787.2,236.0,172.79999999999995,90.5,1,1,0.0
79,5,773.31,260.2,13.030000000000086,26.970000000000027,1,1,0.0
80,3,208.57,255.82,92.60000000000002,40.10000000000002,1,1,1.0
80,4,778.4,236.0,181.60000000000002,92.60000000000002,1,1,0.0
80,5,759.36,262.06,18.340000000000032,26.96999999999997,1,1,0.0
81,3,208.39,255.7,92.60000000000002,40.10000000000002,1,1,1.0
81,4,770.3,236.7,170.70000000000005,93.5,1,1,0.0
81,5,750.99,263.3,18.340000000000032,26.039999999999964,1,1,0.0
82,3,208.22,255.57,92.6,40.10000000000002,1,1,1.0
82,4,762.0,238.09,172.98000000000002,93.49999999999997,1,1,0.0
82,5,742.8,263.92,23.100000000000023,26.039999999999964,1,1,0.0
83,3,208.04,255.45,92.6,40.10000000000002,1,1,1.0
83,4,753.4,238.55,176.01999999999998,95.84999999999997,1,1,0.0
